#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.noncoding" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment filter="1,458-659,897-898" id="noncoding" spec="beast.base.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:1stpos" name="distribution">
#            <parameter id="gammaShape.s:1stpos" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.1stpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.1stpos" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:2ndpos" name="distribution">
#            <parameter id="gammaShape.s:2ndpos" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.2ndpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.2ndpos" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:3rdpos" name="distribution">
#            <parameter id="gammaShape.s:3rdpos" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.3rdpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.3rdpos" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:noncoding" name="distribution">
#            <parameter id="gammaShape.s:noncoding" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:1stpos" name="distribution">
#            <parameter id="kappa.s:1stpos" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.1stpos" name="distr">
#                <parameter estimate="false" id="RealParameter.4.1stpos" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.1stpos" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:2ndpos" name="distribution">
#            <parameter id="kappa.s:2ndpos" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.2ndpos" name="distr">
#                <parameter estimate="false" id="RealParameter.4.2ndpos" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.2ndpos" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:3rdpos" name="distribution">
#            <parameter id="kappa.s:3rdpos" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.3rdpos" name="distr">
#                <parameter estimate="false" id="RealParameter.4.3rdpos" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.3rdpos" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:noncoding" name="distribution">
#            <parameter id="kappa.s:noncoding" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="human-chimp.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="human-chimp" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Pan" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.9" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.10" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@noncoding" id="treeLikelihood.noncoding" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:noncoding" shape="@gammaShape.s:noncoding" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:noncoding" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:noncoding" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:noncoding" kappa="@kappa.s:noncoding" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@noncoding" id="empiricalFreqs.s:noncoding" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.1stpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="2-457\3,660-896\3" id="1stpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:1stpos" shape="@gammaShape.s:1stpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:1stpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:1stpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:1stpos" kappa="@kappa.s:1stpos" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@1stpos" id="empiricalFreqs.s:1stpos" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.2ndpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="3-457\3,661-896\3" id="2ndpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:2ndpos" shape="@gammaShape.s:2ndpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:2ndpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2ndpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:2ndpos" kappa="@kappa.s:2ndpos" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@2ndpos" id="empiricalFreqs.s:2ndpos" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.3rdpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="4-457\3,662-.\3" id="3rdpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:3rdpos" shape="@gammaShape.s:3rdpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:3rdpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:3rdpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:3rdpos" kappa="@kappa.s:3rdpos" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@3rdpos" id="empiricalFreqs.s:3rdpos" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1stpos	treeLikelihood.2ndpos	treeLikelihood.3rdpos	treeLikelihood.noncoding	Tree.height	Tree.treeLength	mutationRate.1stpos	mutationRate.2ndpos	mutationRate.3rdpos	mutationRate.noncoding	gammaShape.1stpos	gammaShape.2ndpos	gammaShape.3rdpos	gammaShape.noncoding	kappa.1stpos	kappa.2ndpos	kappa.3rdpos	kappa.noncoding	CalibratedYuleModel	birthRateY	logP(mrca(human-chimp))	mrca.age(human-chimp)	clockRate
0	-7775.2552026247795	-7703.691380450273	-71.56382217450684	-1932.0034255058033	-1504.6950163358129	-2842.265610639773	-1424.727327968883	1.5158128008912184	7.0290973166815816	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	-3.8892793811364315	1.0	-49.29801601681042	1.0466059785150503	1.0
200	-6822.9683089864075	-6728.563733739653	-94.40457524675448	-1687.5114702173437	-1246.3757242691852	-2649.421564127572	-1145.2549751255513	0.9385525692045862	4.846117035202199	1.0	0.8535572540340792	1.641450164920399	0.44221115230007557	1.0	1.0	1.0	1.2604946061918003	2.0	2.0	2.0	3.550847237180647	-2.8783762523157645	1.6695186435951586	-71.80973268230302	0.017360894652833758	0.6755798372175766
400	-6039.526646955799	-5941.960645242501	-97.5660017132977	-1458.1144455878546	-1015.8302557847146	-2461.4227459200465	-1006.5931979498852	1.1655883151231958	7.044194744779262	1.0	0.20946504229718166	2.2855423766572964	0.44221115230007557	0.6602720386211494	1.0	1.0	1.2604946061918003	3.206767498716282	2.0	2.048974508426773	3.550847237180647	-6.368512966119334	1.5076004922685804	-71.45247250881191	0.03230860565967438	0.3700768732484365
600	-5994.371813575535	-5896.796419821496	-97.57539375403903	-1448.5425377234221	-1008.5834655284423	-2440.2569586567356	-999.413457912895	1.2771907077810627	7.0758131750720175	1.0	0.20946504229718166	2.2855423766572964	0.44221115230007557	0.6602720386211494	1.0	1.0	1.2604946061918003	3.206767498716282	2.0	2.048974508426773	3.550847237180647	-6.459145141632416	1.6328716211065748	-71.29136603720185	0.039061538459018684	0.3700768732484365
800	-5963.7431391977725	-5865.740485586934	-98.00265361083866	-1433.2305008329017	-998.6639273425095	-2435.155007502856	-998.6910499086664	1.2784501885889195	7.469144373276849	1.0	0.20946504229718166	2.2855423766572964	0.44221115230007557	0.6602720386211494	1.0	1.0	1.2604946061918003	3.206767498716282	2.0	2.048974508426773	3.550847237180647	-7.064742640347754	1.6328716211065748	-71.11302839528615	0.04654566479924166	0.3700768732484365
1000	-5932.025812648139	-5838.739000728605	-93.28681191953413	-1428.1717728038027	-996.338409352157	-2421.1169079353854	-993.111910637259	0.6602611344802243	3.9272817979612564	1.0	0.20946504229718166	2.2855423766572964	0.44221115230007557	0.6602720386211494	1.0	1.0	1.2604946061918003	3.206767498716282	2.0	2.048974508426773	3.550847237180647	-1.1462880410726601	3.736163654690734	-71.48664660168738	0.03087714781130335	0.6512908219889962
1200	-5885.399987832702	-5797.452170464674	-87.94781736802813	-1412.197409046502	-985.4417398607751	-2398.815513450108	-1000.9975081072894	0.4539550699241592	2.430483849099731	1.0	0.20946504229718166	2.2855423766572964	0.44221115230007557	0.6602720386211494	1.0	1.0	1.2604946061918003	3.206767498716282	2.0	2.048974508426773	3.550847237180647	4.365110336988231	3.736163654690734	-71.65905042824227	0.02366085820100298	1.0390429550615081
1400	-5871.864396857643	-5785.254847437094	-86.60954942054965	-1409.9332334247945	-990.9553610138139	-2389.5543582212063	-994.8118947772797	0.3715070699302311	2.1276105274629296	1.0	0.20946504229718166	2.2855423766572964	0.44221115230007557	0.6602720386211494	1.0	1.0	1.2604946061918003	3.206767498716282	2.0	2.048974508426773	3.550847237180647	5.858013507080035	4.71944349764857	-71.57930443716819	0.026997694436931337	1.0390429550615081
1600	-5841.664546711188	-5754.8417402599935	-86.82280645119499	-1401.4388709344457	-979.4842030949708	-2383.050469759855	-990.8681964707223	0.4002099808090679	2.213721147078708	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.6602720386211494	1.0	1.0	1.2604946061918003	3.206767498716282	2.0	2.048974508426773	3.550847237180647	5.5235038091792354	4.71944349764857	-71.45805176991273	0.03207488245420421	1.0390429550615081
1800	-5819.433869229987	-5723.044604486257	-96.38926474372985	-1397.0087470950232	-977.2279698454482	-2379.18807451979	-969.6198130259961	0.9799740266798279	5.3640201806206225	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.6602720386211494	1.0	1.0	0.8336398097208154	3.206767498716282	2.0	2.048974508426773	5.732089391909295	-5.44129428672456	3.55081654658503	-70.13779125163488	0.08764006935512506	0.38616544267031616
2000	-5800.854969555348	-5705.395983498299	-95.45898605704986	-1395.8270602604262	-977.5448604593984	-2375.248197790371	-956.7758649881036	0.8872916742221149	5.0915801328114805	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.6602720386211494	1.0	1.0	0.42977580069755783	3.206767498716282	2.0	2.048974508426773	8.873494634656256	-4.391333199040718	3.55081654658503	-69.95458393439583	0.09539194434757235	0.41679272477228113
2200	-5796.111428931202	-5702.2479016806265	-93.86352725057502	-1393.2033704519226	-977.0090615649112	-2374.416560561513	-957.6189091022793	0.9303895176722214	5.220007279156766	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.6602720386211494	1.0	1.0	0.42977580069755783	3.206767498716282	2.0	2.048974508426773	8.873494634656256	-3.0884133868211237	2.3534346113467968	-70.07413281255037	0.09033243490356604	0.41679272477228113
2400	-5793.344591045613	-5700.213718401319	-93.13087264429352	-1392.9760052973716	-976.7135583535869	-2376.3306207917803	-954.1935339585801	0.8916269908214206	5.0783034297569385	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.6602720386211494	1.0	1.0	0.2953047850617894	3.206767498716282	2.0	2.048974508426773	8.873494634656256	-2.6940130225444303	2.3534346113467968	-69.87034958618133	0.09895948863521965	0.41679272477228113
2600	-5796.50201108845	-5700.7850945840855	-95.7169165043639	-1391.880095470442	-976.982395969318	-2377.9347913299493	-953.9878118143755	1.3868253388803407	7.899627761332869	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.6602720386211494	1.0	1.0	0.2953047850617894	3.206767498716282	2.0	2.048974508426773	8.873494634656256	-7.084671106153697	1.4911592952149286	-68.52246324600985	0.15634224593170154	0.26885504930534965
2800	-5790.18041846617	-5693.887859607146	-96.29255885902327	-1389.3257817227375	-976.6776754911491	-2375.4881635975203	-952.3962387957397	1.2963515793715612	7.614592628527944	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.39529346236244733	1.0	1.0	0.2953047850617894	4.773010481155278	2.0	2.048974508426773	8.873494634656256	-7.020781837772143	1.789502388508041	-68.75407791622023	0.1464418272483399	0.2786446595966217
3000	-5773.813032409322	-5675.797147990454	-98.01588441886801	-1388.5385957061653	-977.8588774349505	-2357.6339560417487	-951.7657188075892	1.428324430406097	8.139840404636361	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.39529346236244733	1.3246629099277292	1.6493772190869334	0.2953047850617894	4.773010481155278	2.0	2.048974508426773	8.873494634656256	-8.664257077357382	0.7475120822736597	-68.73299955160411	0.14734213374131322	0.2786446595966217
3200	-5767.355439953833	-5670.616163561362	-96.73927639247161	-1388.3354005463918	-974.6221655772234	-2354.05142349868	-953.6071739390665	1.3073481643169433	7.385833771768215	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.39529346236244733	1.3246629099277292	1.6493772190869334	0.2953047850617894	4.773010481155278	2.1450855374820494	2.048974508426773	8.873494634656256	-6.404065029568815	1.4269675650943257	-69.01214590063643	0.13543034196064463	0.2786446595966217
3400	-5765.909868763594	-5669.170190478319	-96.73967828527537	-1388.2163823957862	-973.9987634535872	-2353.5981668690642	-953.3568777598803	1.2757191329274453	7.303220619084492	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.39529346236244733	1.3246629099277292	1.6493772190869334	0.2953047850617894	4.773010481155278	2.1450855374820494	2.048974508426773	8.873494634656256	-7.055612127191026	0.9446844450685005	-68.77352645961612	0.14561125705802716	0.2786446595966217
3600	-5766.3221008065875	-5668.191675395417	-98.1304254111702	-1389.09421633919	-974.850138483654	-2350.6467339486785	-953.6005866238951	2.9700620947524117	16.227180176186724	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.39529346236244733	1.3246629099277292	1.6493772190869334	0.2953047850617894	4.773010481155278	2.1450855374820494	2.048974508426773	8.873494634656256	-14.122355422213623	0.6473342561075714	-63.47543781799623	0.3764047769531142	0.12306576589160736
3800	-5765.271731056519	-5671.512736525405	-93.75899453111404	-1389.6795116616418	-977.5260932385407	-2351.6819770557872	-952.6251545694347	6.05418042504742	37.266392868706106	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.39529346236244733	1.3246629099277292	1.6493772190869334	0.2953047850617894	4.773010481155278	2.1450855374820494	2.048974508426773	8.873494634656256	-23.227812439343865	0.43380871856380837	-50.39862227663172	0.9913659085541598	0.056120986472965616
4000	-5762.11800159453	-5667.014140685476	-95.10386090905351	-1388.965989134075	-976.6463550828572	-2348.1577950040146	-953.2440014645302	7.012058643605502	38.188339331466786	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.39529346236244733	1.3246629099277292	1.6493772190869334	0.2953047850617894	4.773010481155278	2.1450855374820494	2.048974508426773	8.873494634656256	-23.2985699975255	0.3969859599330411	-51.76138199802198	0.9238010950428049	0.056120986472965616
4200	-5701.960682525144	-5642.529379916747	-59.43130260839695	-1389.3101897735366	-978.0535457059815	-2317.8279067461035	-957.3377376911246	29.79465707821077	161.94804298907843	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.39529346236244733	1.3246629099277292	1.0968318913982518	0.2953047850617894	4.773010481155278	2.1450855374820494	2.988532201263279	8.873494634656256	-36.98266181723335	0.06365993069400477	-4.4313750879256	4.549899359478648	0.010799974113317134
4400	-5686.160386689715	-5626.529892874838	-59.63049381487693	-1388.911575265164	-975.5496065060164	-2306.439470402976	-955.6292407006812	34.14631655771154	186.29117155600287	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.39529346236244733	1.3246629099277292	1.0968318913982518	0.2953047850617894	4.773010481155278	2.1450855374820494	2.988532201263279	8.873494634656256	-38.81525021599168	0.04374029114042367	-3.1729081914024047	4.786097854281969	0.010799974113317134
4600	-5689.476291830055	-5629.048348920044	-60.42794291001088	-1390.377322808441	-975.6127863934014	-2308.721102859996	-954.3371368582056	35.91558148239909	200.90934116276247	0.8536860843303613	0.3557789579668203	2.2855423766572964	0.44221115230007557	0.39529346236244733	1.3246629099277292	1.0968318913982518	0.2953047850617894	4.773010481155278	2.1450855374820494	2.988532201263279	8.873494634656256	-40.43244434138301	0.08523792713622201	-1.6866120227481955	5.145359528777314	0.010799974113317134
